title,price,link
"HP 15s,12th Gen Intel Core i3-1215U, 8GB DDR4, 512 GB SSD(Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6inch(39.6Cm), FHD Laptop, Intel UHD Graphics, Dual Speakers, HD Camera, fy5006tu","34,299",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjI0Njc0MTczODU0OTM4OjE3NDIwNDA3MTY6c3BfYXRmX25leHQ6MzAwNDk4MTU3OTY1MjMyOjowOjo&url=%2FHP-i3-1215U-Anti-Glare-15-6inch-Graphics%2Fdp%2FB0CJBL2QWY%2Fref%3Dsr_1_225_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040716%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP 15s, 12th Gen Intel Core i3-1215U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch (39.6cm) FHD Laptop, Intel UHD Graphics, HD Camera, Dual Speakers, fy5011TU","34,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjI0Njc0MTczODU0OTM4OjE3NDIwNDA3MTY6c3BfYXRmX25leHQ6MzAwNDg1MDE2OTY1NDMyOjowOjo&url=%2FHP-i3-1215U-Anti-Glare-15-6-inch-Graphics%2Fdp%2FB0D4LZMJ5Z%2Fref%3Dsr_1_226_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040716%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Maxelon Power Cable & Original Thinkpad 65W Usb C Charger Fit For Lenovo Thinkpad T480 T480S T580 T580S E480 E485 E490 E490S E495 L480 L580 Yoga A485 T490S T590 C930 Adlx65Ydc2A Laptop Adapter, Black","1,349",https://www.amazon.in/Maxelon-Original-ThinkPad-Thinkpad-ADLX65YDC2A/dp/B0CRF2R5HM/ref=sr_1_227?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-227
"TP-Link USB Bluetooth Adapter for PC, 5.3 Bluetooth Dongle Receiver (UB500) Supports Windows 11/10/8.1/7 for Desktop, Laptop, Mouse, Keyboard, Printers, Headsets, Speakers, PS4/ Xbox Controllers.",529,https://www.amazon.in/TP-Link-Bluetooth-Receiver-UB500-Controllers/dp/B098K3H92Z/ref=sr_1_228?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-228
"Portronics Key2 Combo Wireless Keyboard and Mouse Set, with 2.4 GHz USB Receiver, Silent Keystrokes, 1200 DPI Optical Tracking, Compact Design, Multimedia Keys for PC, Laptop & USB Supported Devices (Grey)","1,149",https://www.amazon.in/Portronics-Multimedia-Wireless-Keyboard-Technology/dp/B0BHYJ8CVF/ref=sr_1_229?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-229
"ADATA Premier 16GB 2666MHz SO-DIMM DDR4 Laptop Memory, Single RAM Module, Supports Intel & AMD CPUs, XMP Profile Support, Fast Data Transfer, Enhanced Efficiency, AD4S266616G19-SGN","2,325",https://www.amazon.in/Premier-2666Mhz-PC4-21000-260-Pin-AD4S266616G19-SGN/dp/B092XPXHB8/ref=sr_1_230?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-230
"Ceptics 200W Car Laptop Charger/Power Inverter with 2 USB(3.1A Max) + 1 C Type(1 * 18W PD) Smart USB Charging Ports, 12V DC to 220V AC, 2X Universal AC Outlet, Grey, 18 Months Warranty","2,199",https://www.amazon.in/Ceptics-Inverter-USB-Type-Universal/dp/B0BY1ZW9MP/ref=sr_1_231?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-231
"Amkette Ergo View Foldable Laptop Stand Metal, Centre Dual Hinge Support, Specially Designed for Heavy laptops with Revited Joints, 7 Adjustable Levels, Anti Slip Silicone Grips (Grey)",449,https://www.amazon.in/Amkette-Foldable-Revited-Adjustable-Silicone/dp/B0D3HWNS48/ref=sr_1_232?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-232
"case-magic 360° Rotating Ergonomic Laptop/iPad Stand | Foldable, Adjustable Height & Angle| Premium Anti-Rust Carbon Steel, Fast Heat Dissipation, Anti-Slip Pads, | Supports Laptops Up to 17” (Black)",899,https://www.amazon.in/case-magic-Ergonomic-Adjustable-Anti-Rust-Dissipation/dp/B0DSPW2XRC/ref=sr_1_233?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-233
"Lenovo 130 Wireless Compact Mouse, 1K DPI Optical sensor, 2.4GHz Wireless NanoUSB, 10m range, 3button(left,right,scroll) upto 3M left/right clicks, 10 month battery, Ambidextrous, Ergonomic GY51C12380",569,https://www.amazon.in/Lenovo-Optical-Compact-Mouse-Black/dp/B099SD8PRP/ref=sr_1_234?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-234
"HP 15s,12th Gen Intel Core i3-1215U, 8GB DDR4, 512 GB SSD(Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6inch(39.6Cm), FHD Laptop, Intel UHD Graphics, Dual Speakers, HD Camera, fy5006tu","34,299",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTEzMjE5MzIyNjA5MzE5OjE3NDIwNDA2MDA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ5ODE1Nzk2NTIzMjo6MDo6&url=%2FHP-i3-1215U-Anti-Glare-15-6inch-Graphics%2Fdp%2FB0CJBL2QWY%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1LXIWQ6256UP3%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CJBL2QWY%26pd_rd_r%3Dac99dbb1-c95e-4fa8-a157-3818d7a19e88%26pd_rd_w%3DO6sTk%26pd_rd_wg%3DnOW5c%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D2WMAS5F19HBQZ47VH7P0%26qid%3D1742040600%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D1-17-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"ASUS Vivobook 16, Snapdragon X Processor,(Qualcomm Adreno iGPU/16GB RAM/512GB SSD/Windows 11 Home/MS Office 365 Basic (1Year)*/16"" FHD+/AI PC/Cool Silver/1.88 kg), X1607QA-MB050WS","65,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjI0Njc0MTczODU0OTM4OjE3NDIwNDA3MTY6c3BfbXRmOjMwMDQ4OTU5ODE3MzEzMjo6MDo6&url=%2FASUS-Vivobook-Snapdragon-Processor-X1607QA-MB050WS%2Fdp%2FB0DX1TJXRD%2Fref%3Dsr_1_235_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040716%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","34,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjI0Njc0MTczODU0OTM4OjE3NDIwNDA3MTY6c3BfbXRmOjMwMDEwNDYwMzQ5NzQzMjo6MDo6&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsr_1_236_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040716%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ZEBRONICS 180HB USB HUB, 3 Ports, USB 3.0, Transfer Speeds Upto 5 Gbps, Lightweight Design, Multi OS Compatible, Plug and Play",168,https://www.amazon.in/ZEBRONICS-Transfer-Speeds-Lightweight-Compatible/dp/B0D5HMBH39/ref=sr_1_237?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-237
"Zebronics 200HB USB 3.0 4 Port hub with Hi Speed Data Transfer, Aluminum + ABS Body, 15cm Cable, Sleek Design and Plug Play Usage",269,https://www.amazon.in/Zebronics-200HB-Transfer-Aluminum-Design/dp/B0BBQK41CV/ref=sr_1_238?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-238
"Arctic Fox Pureview Transparent Wireless and Bluetooth Rechargeable Mouse, USB Receiver,LED Battery Magic Silm for Office/PC/Mac/Laptop/Apple/ipad(Space Gray)",599,https://www.amazon.in/Arctic-Fox-Transparent-Bluetooth-Rechargeable/dp/B0CP9NSXYJ/ref=sr_1_239?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-239
Lenovo Original 65W 20V 3.25A Slim Tip Rectangular Pin Laptop Adapter Charger for IdeaPad G500S,"1,155",https://www.amazon.in/Lenovo-Original-Rectangular-Adapter-Charger/dp/B01KVFVYOY/ref=sr_1_240?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-240
Crucial RAM 32GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT32G4SFD832A,"5,300",https://www.amazon.in/Crucial-3200MHz-2933MHz-2666MHz-CT32G4SFD832A/dp/B07ZLC7VNH/ref=sr_1_241?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-241
"HUMBLE Mini Portable Laptop Stand,Invisible Computer Stand |Ergonomic Foldable Aluminum Anti-Slip Portable Tabletop Laptop/Keyboard Riser Holder Compatible with All Laptop/Keyboard (2Pcs)-Random Color",249,https://www.amazon.in/HUMBLE-Invisible-Ergonomic-Anti-Slip-Compatible/dp/B0CG98397D/ref=sr_1_242?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-242
"Tukzer Microfiber Cloth - 2 pcs 25X25 cms 280 GSM Cleaning Kit Cloth for Laptop, Monitor, Camera Lens, Binoculars, TV Projector, Electronics (Grey-Blue)",119,https://www.amazon.in/Tukzer-Gizga-Microfiber-Cloth-Electronics/dp/B0C6ZV6J6D/ref=sr_1_243?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-243
"Sounce 25 Pcs Spiral Cable Protectors & Wire Protectors Spring Wire for All Wired Accessories for USB Charger, Data Cable, Headphones, MacBook, Laptop, Elastic Cord Saver (Multi-Color)",99,https://www.amazon.in/Sounce-Protectors-Accessories-Headphones-Multi-Color/dp/B0CK7X2W4P/ref=sr_1_244?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.byZKE0vqiR2NeN8f3x-0yXz4Ti_utugsbx45I5q9JRcKxbpw5C_ub_se7ltrsDW-z_SRJ_DAHPbJuU8O8X7Ovpk__ps3wPJlCxHNc9XjncCPLrrMnU8rlxAnkoFvCwqhXqovETHtCzw3lcqQt0u5nR0W9Ay3HHXg0CptwX6nsI9la6RvVeQwj-Qq0t2S_eBoQraVPdzxD96LWZeJCrOn5awzEcFmkz0GUK6vQXyq6fk.lvQlwRBq98GCGTCQTa0aIrQP8MNsIon7XxAcTnayffM&dib_tag=se&keywords=laptop&qid=1742040716&sprefix=laptop%2Caps%2C265&sr=8-244
"HP 15s, 12th Gen Intel Core i5-1235U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), FY5008TU Anti-Glare, 15.6-inch(39.6cm), FHD Laptop, Intel UHD Graphics, Backlit KB, HD Camera, fq5329tu","45,022",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTEzMjE5MzIyNjA5MzE5OjE3NDIwNDA2MDA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ5NDMwMzY3NDczMjo6MTo6&url=%2FHP-i5-1235U-FY5008TU-Anti-Glare-15-6-inch%2Fdp%2FB0CJM5Z6FY%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1LXIWQ6256UP3%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CJM5Z6FY%26pd_rd_r%3Dac99dbb1-c95e-4fa8-a157-3818d7a19e88%26pd_rd_w%3DO6sTk%26pd_rd_wg%3DnOW5c%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D2WMAS5F19HBQZ47VH7P0%26qid%3D1742040600%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D1-18-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"HP Victus, 12th Gen Intel Core i5-12450H, RTX 3050, 16GB DDR4,512GB SSD (Win11, Office21, Blue,2.3kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm), Flicker-free Gaming Laptop, Enhanced Cooling,fa1379TX/fa1412tx","65,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjI5OTIxNzExNDU0Mjk3OjE3NDIwNDA3MjU6c3BfYXRmX25leHQ6MzAwNDg4MDUyODI3NTMyOjowOjo&url=%2FHP-i5-12450H-15-6-inch-Backlit-fa1379TX%2Fdp%2FB0D81CP85D%2Fref%3Dsr_1_241_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.x0Bi-yWK1zg1Mgq9700gIv8zVNbJQby8eJIPSXH49E41za3KL8jqfaObieP8Um4bH7HaybIBAdZv488cKR1j315g2CJjeqwqbVzB8G_FO9jViFvn6FtG0wpV22OTFMMx0yg2hUd61cXczI6kMdz3tfG-rOO40BMaNzHL73RNaPr1Ji_pn8sDrpBNCFXCmBw9EsJz4zhEYiHEK_BH2gOTwsBPoJ_tcon_oYfkgDPlZmY.exgSO5VsqrDnGBmDmjohxsSusirDgsjXmz727rA5HkE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040725%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
